episode_txt,season_txt,title,object,present
09,16,BARN IN SNOW OVAL,snow,1
09,16,BARN IN SNOW OVAL,snowy_mountain,0
09,16,BARN IN SNOW OVAL,split_frame,0
09,16,BARN IN SNOW OVAL,steve_ross,0
09,16,BARN IN SNOW OVAL,structure,1
09,16,BARN IN SNOW OVAL,sun,0
09,16,BARN IN SNOW OVAL,tomb_frame,0
09,16,BARN IN SNOW OVAL,tree,1
09,16,BARN IN SNOW OVAL,trees,1
09,16,BARN IN SNOW OVAL,triple_frame,0
09,16,BARN IN SNOW OVAL,waterfall,0
09,16,BARN IN SNOW OVAL,waves,0
09,16,BARN IN SNOW OVAL,windmill,0
09,16,BARN IN SNOW OVAL,window_frame,0
09,16,BARN IN SNOW OVAL,winter,1
09,16,BARN IN SNOW OVAL,wood_framed,0
10,16,THAT TIME OF YEAR,apple_frame,0
10,16,THAT TIME OF YEAR,aurora_borealis,0
10,16,THAT TIME OF YEAR,barn,0
10,16,THAT TIME OF YEAR,beach,0
10,16,THAT TIME OF YEAR,boat,0
10,16,THAT TIME OF YEAR,bridge,0
10,16,THAT TIME OF YEAR,building,0
10,16,THAT TIME OF YEAR,bushes,0
10,16,THAT TIME OF YEAR,cabin,0
10,16,THAT TIME OF YEAR,cactus,0
10,16,THAT TIME OF YEAR,circle_frame,0
10,16,THAT TIME OF YEAR,cirrus,0
10,16,THAT TIME OF YEAR,cliff,0
10,16,THAT TIME OF YEAR,clouds,1
10,16,THAT TIME OF YEAR,conifer,0
10,16,THAT TIME OF YEAR,cumulus,0
10,16,THAT TIME OF YEAR,deciduous,1
10,16,THAT TIME OF YEAR,diane_andre,0
10,16,THAT TIME OF YEAR,dock,0
10,16,THAT TIME OF YEAR,double_oval_frame,0
10,16,THAT TIME OF YEAR,farm,0
10,16,THAT TIME OF YEAR,fence,0
10,16,THAT TIME OF YEAR,fire,0
10,16,THAT TIME OF YEAR,florida_frame,0
10,16,THAT TIME OF YEAR,flowers,0
10,16,THAT TIME OF YEAR,fog,0
10,16,THAT TIME OF YEAR,framed,0
10,16,THAT TIME OF YEAR,grass,0
10,16,THAT TIME OF YEAR,guest,1
10,16,THAT TIME OF YEAR,half_circle_frame,0
10,16,THAT TIME OF YEAR,half_oval_frame,0
10,16,THAT TIME OF YEAR,hills,1
10,16,THAT TIME OF YEAR,lake,1
10,16,THAT TIME OF YEAR,lakes,0
10,16,THAT TIME OF YEAR,lighthouse,0
10,16,THAT TIME OF YEAR,mill,0
10,16,THAT TIME OF YEAR,moon,0
10,16,THAT TIME OF YEAR,mountain,0
10,16,THAT TIME OF YEAR,mountains,0
10,16,THAT TIME OF YEAR,night,0
10,16,THAT TIME OF YEAR,ocean,0
10,16,THAT TIME OF YEAR,oval_frame,0
10,16,THAT TIME OF YEAR,palm_trees,0
10,16,THAT TIME OF YEAR,path,0
10,16,THAT TIME OF YEAR,person,0
10,16,THAT TIME OF YEAR,portrait,0
10,16,THAT TIME OF YEAR,rectangle_3d_frame,0
10,16,THAT TIME OF YEAR,rectangular_frame,0
10,16,THAT TIME OF YEAR,river,0
10,16,THAT TIME OF YEAR,rocks,0
10,16,THAT TIME OF YEAR,seashell_frame,0
10,16,THAT TIME OF YEAR,snow,0
10,16,THAT TIME OF YEAR,snowy_mountain,0
10,16,THAT TIME OF YEAR,split_frame,0
10,16,THAT TIME OF YEAR,steve_ross,1
10,16,THAT TIME OF YEAR,structure,0
10,16,THAT TIME OF YEAR,sun,0
10,16,THAT TIME OF YEAR,tomb_frame,0
10,16,THAT TIME OF YEAR,tree,1
10,16,THAT TIME OF YEAR,trees,1
10,16,THAT TIME OF YEAR,triple_frame,0
10,16,THAT TIME OF YEAR,waterfall,0
10,16,THAT TIME OF YEAR,waves,0
10,16,THAT TIME OF YEAR,windmill,0
10,16,THAT TIME OF YEAR,window_frame,0
10,16,THAT TIME OF YEAR,winter,0
10,16,THAT TIME OF YEAR,wood_framed,0
11,16,WATERFALL WONDER,apple_frame,0
11,16,WATERFALL WONDER,aurora_borealis,0
11,16,WATERFALL WONDER,barn,0
11,16,WATERFALL WONDER,beach,0
11,16,WATERFALL WONDER,boat,0
11,16,WATERFALL WONDER,bridge,0
11,16,WATERFALL WONDER,building,0
11,16,WATERFALL WONDER,bushes,1
11,16,WATERFALL WONDER,cabin,0
11,16,WATERFALL WONDER,cactus,0
11,16,WATERFALL WONDER,circle_frame,0
11,16,WATERFALL WONDER,cirrus,0
11,16,WATERFALL WONDER,cliff,0
11,16,WATERFALL WONDER,clouds,0
11,16,WATERFALL WONDER,conifer,0
11,16,WATERFALL WONDER,cumulus,0
11,16,WATERFALL WONDER,deciduous,1
11,16,WATERFALL WONDER,diane_andre,0
11,16,WATERFALL WONDER,dock,0
11,16,WATERFALL WONDER,double_oval_frame,0
11,16,WATERFALL WONDER,farm,0
11,16,WATERFALL WONDER,fence,0
11,16,WATERFALL WONDER,fire,0
11,16,WATERFALL WONDER,florida_frame,0
11,16,WATERFALL WONDER,flowers,0
11,16,WATERFALL WONDER,fog,0
11,16,WATERFALL WONDER,framed,0
11,16,WATERFALL WONDER,grass,0
11,16,WATERFALL WONDER,guest,0
11,16,WATERFALL WONDER,half_circle_frame,0
11,16,WATERFALL WONDER,half_oval_frame,0
11,16,WATERFALL WONDER,hills,0
11,16,WATERFALL WONDER,lake,0
11,16,WATERFALL WONDER,lakes,0
11,16,WATERFALL WONDER,lighthouse,0
11,16,WATERFALL WONDER,mill,0
11,16,WATERFALL WONDER,moon,0
11,16,WATERFALL WONDER,mountain,0
11,16,WATERFALL WONDER,mountains,0
11,16,WATERFALL WONDER,night,0
11,16,WATERFALL WONDER,ocean,0
11,16,WATERFALL WONDER,oval_frame,0
11,16,WATERFALL WONDER,palm_trees,0
11,16,WATERFALL WONDER,path,0
11,16,WATERFALL WONDER,person,0
11,16,WATERFALL WONDER,portrait,0
11,16,WATERFALL WONDER,rectangle_3d_frame,0
11,16,WATERFALL WONDER,rectangular_frame,0
11,16,WATERFALL WONDER,river,1
11,16,WATERFALL WONDER,rocks,1
11,16,WATERFALL WONDER,seashell_frame,0
11,16,WATERFALL WONDER,snow,0
11,16,WATERFALL WONDER,snowy_mountain,0
11,16,WATERFALL WONDER,split_frame,0
11,16,WATERFALL WONDER,steve_ross,0
11,16,WATERFALL WONDER,structure,0
11,16,WATERFALL WONDER,sun,0
11,16,WATERFALL WONDER,tomb_frame,0
11,16,WATERFALL WONDER,tree,1
11,16,WATERFALL WONDER,trees,1
11,16,WATERFALL WONDER,triple_frame,0
11,16,WATERFALL WONDER,waterfall,1
11,16,WATERFALL WONDER,waves,0
11,16,WATERFALL WONDER,windmill,0
11,16,WATERFALL WONDER,window_frame,0
11,16,WATERFALL WONDER,winter,0
11,16,WATERFALL WONDER,wood_framed,0
12,16,MIGHTY MOUNTAIN LAKE,apple_frame,0
12,16,MIGHTY MOUNTAIN LAKE,aurora_borealis,0
12,16,MIGHTY MOUNTAIN LAKE,barn,0
12,16,MIGHTY MOUNTAIN LAKE,beach,0
12,16,MIGHTY MOUNTAIN LAKE,boat,0
12,16,MIGHTY MOUNTAIN LAKE,bridge,0
12,16,MIGHTY MOUNTAIN LAKE,building,0
12,16,MIGHTY MOUNTAIN LAKE,bushes,0
12,16,MIGHTY MOUNTAIN LAKE,cabin,0
12,16,MIGHTY MOUNTAIN LAKE,cactus,0
12,16,MIGHTY MOUNTAIN LAKE,circle_frame,0
12,16,MIGHTY MOUNTAIN LAKE,cirrus,0
12,16,MIGHTY MOUNTAIN LAKE,cliff,0
12,16,MIGHTY MOUNTAIN LAKE,clouds,1
12,16,MIGHTY MOUNTAIN LAKE,conifer,0
12,16,MIGHTY MOUNTAIN LAKE,cumulus,1
12,16,MIGHTY MOUNTAIN LAKE,deciduous,0
12,16,MIGHTY MOUNTAIN LAKE,diane_andre,0
12,16,MIGHTY MOUNTAIN LAKE,dock,0
12,16,MIGHTY MOUNTAIN LAKE,double_oval_frame,0
12,16,MIGHTY MOUNTAIN LAKE,farm,0
12,16,MIGHTY MOUNTAIN LAKE,fence,0
12,16,MIGHTY MOUNTAIN LAKE,fire,0
12,16,MIGHTY MOUNTAIN LAKE,florida_frame,0
12,16,MIGHTY MOUNTAIN LAKE,flowers,1
12,16,MIGHTY MOUNTAIN LAKE,fog,0
12,16,MIGHTY MOUNTAIN LAKE,framed,0
12,16,MIGHTY MOUNTAIN LAKE,grass,1
12,16,MIGHTY MOUNTAIN LAKE,guest,0
12,16,MIGHTY MOUNTAIN LAKE,half_circle_frame,0
12,16,MIGHTY MOUNTAIN LAKE,half_oval_frame,0
12,16,MIGHTY MOUNTAIN LAKE,hills,0
12,16,MIGHTY MOUNTAIN LAKE,lake,1
12,16,MIGHTY MOUNTAIN LAKE,lakes,0
12,16,MIGHTY MOUNTAIN LAKE,lighthouse,0
12,16,MIGHTY MOUNTAIN LAKE,mill,0
12,16,MIGHTY MOUNTAIN LAKE,moon,0
12,16,MIGHTY MOUNTAIN LAKE,mountain,1
12,16,MIGHTY MOUNTAIN LAKE,mountains,0
12,16,MIGHTY MOUNTAIN LAKE,night,0
12,16,MIGHTY MOUNTAIN LAKE,ocean,0
12,16,MIGHTY MOUNTAIN LAKE,oval_frame,0
12,16,MIGHTY MOUNTAIN LAKE,palm_trees,0
12,16,MIGHTY MOUNTAIN LAKE,path,0
12,16,MIGHTY MOUNTAIN LAKE,person,0
12,16,MIGHTY MOUNTAIN LAKE,portrait,0
12,16,MIGHTY MOUNTAIN LAKE,rectangle_3d_frame,0
12,16,MIGHTY MOUNTAIN LAKE,rectangular_frame,0
12,16,MIGHTY MOUNTAIN LAKE,river,0
12,16,MIGHTY MOUNTAIN LAKE,rocks,0
12,16,MIGHTY MOUNTAIN LAKE,seashell_frame,0
12,16,MIGHTY MOUNTAIN LAKE,snow,0
12,16,MIGHTY MOUNTAIN LAKE,snowy_mountain,1
12,16,MIGHTY MOUNTAIN LAKE,split_frame,0
12,16,MIGHTY MOUNTAIN LAKE,steve_ross,0
12,16,MIGHTY MOUNTAIN LAKE,structure,0
12,16,MIGHTY MOUNTAIN LAKE,sun,0
12,16,MIGHTY MOUNTAIN LAKE,tomb_frame,0
12,16,MIGHTY MOUNTAIN LAKE,tree,0
12,16,MIGHTY MOUNTAIN LAKE,trees,0
12,16,MIGHTY MOUNTAIN LAKE,triple_frame,0
12,16,MIGHTY MOUNTAIN LAKE,waterfall,0
12,16,MIGHTY MOUNTAIN LAKE,waves,0
12,16,MIGHTY MOUNTAIN LAKE,windmill,0
12,16,MIGHTY MOUNTAIN LAKE,window_frame,0
12,16,MIGHTY MOUNTAIN LAKE,winter,0
12,16,MIGHTY MOUNTAIN LAKE,wood_framed,0
13,16,WOODED STREAM OVAL,apple_frame,0
13,16,WOODED STREAM OVAL,aurora_borealis,0
13,16,WOODED STREAM OVAL,barn,0
13,16,WOODED STREAM OVAL,beach,0
13,16,WOODED STREAM OVAL,boat,0
13,16,WOODED STREAM OVAL,bridge,0
13,16,WOODED STREAM OVAL,building,0
13,16,WOODED STREAM OVAL,bushes,0
13,16,WOODED STREAM OVAL,cabin,0
13,16,WOODED STREAM OVAL,cactus,0
13,16,WOODED STREAM OVAL,circle_frame,0
13,16,WOODED STREAM OVAL,cirrus,0
13,16,WOODED STREAM OVAL,cliff,0
13,16,WOODED STREAM OVAL,clouds,0
13,16,WOODED STREAM OVAL,conifer,0
13,16,WOODED STREAM OVAL,cumulus,0
13,16,WOODED STREAM OVAL,deciduous,1
13,16,WOODED STREAM OVAL,diane_andre,0
13,16,WOODED STREAM OVAL,dock,0
13,16,WOODED STREAM OVAL,double_oval_frame,0
13,16,WOODED STREAM OVAL,farm,0
13,16,WOODED STREAM OVAL,fence,0
13,16,WOODED STREAM OVAL,fire,0
13,16,WOODED STREAM OVAL,florida_frame,0
13,16,WOODED STREAM OVAL,flowers,0
13,16,WOODED STREAM OVAL,fog,0
13,16,WOODED STREAM OVAL,framed,1
13,16,WOODED STREAM OVAL,grass,0
13,16,WOODED STREAM OVAL,guest,0
13,16,WOODED STREAM OVAL,half_circle_frame,0
13,16,WOODED STREAM OVAL,half_oval_frame,0
13,16,WOODED STREAM OVAL,hills,0
13,16,WOODED STREAM OVAL,lake,0
13,16,WOODED STREAM OVAL,lakes,0
13,16,WOODED STREAM OVAL,lighthouse,0
13,16,WOODED STREAM OVAL,mill,0
13,16,WOODED STREAM OVAL,moon,0
13,16,WOODED STREAM OVAL,mountain,0
13,16,WOODED STREAM OVAL,mountains,0
13,16,WOODED STREAM OVAL,night,0
13,16,WOODED STREAM OVAL,ocean,0
13,16,WOODED STREAM OVAL,oval_frame,1
13,16,WOODED STREAM OVAL,palm_trees,0
13,16,WOODED STREAM OVAL,path,0
13,16,WOODED STREAM OVAL,person,0
13,16,WOODED STREAM OVAL,portrait,0
13,16,WOODED STREAM OVAL,rectangle_3d_frame,0
13,16,WOODED STREAM OVAL,rectangular_frame,0
13,16,WOODED STREAM OVAL,river,1
13,16,WOODED STREAM OVAL,rocks,1
13,16,WOODED STREAM OVAL,seashell_frame,0
13,16,WOODED STREAM OVAL,snow,0
13,16,WOODED STREAM OVAL,snowy_mountain,0
13,16,WOODED STREAM OVAL,split_frame,0
13,16,WOODED STREAM OVAL,steve_ross,0
13,16,WOODED STREAM OVAL,structure,0
13,16,WOODED STREAM OVAL,sun,0
13,16,WOODED STREAM OVAL,tomb_frame,0
13,16,WOODED STREAM OVAL,tree,1
13,16,WOODED STREAM OVAL,trees,1
13,16,WOODED STREAM OVAL,triple_frame,0
13,16,WOODED STREAM OVAL,waterfall,0
13,16,WOODED STREAM OVAL,waves,0
13,16,WOODED STREAM OVAL,windmill,0
13,16,WOODED STREAM OVAL,window_frame,0
13,16,WOODED STREAM OVAL,winter,0
13,16,WOODED STREAM OVAL,wood_framed,0
01,17,GOLDEN MIST OVAL,apple_frame,0
01,17,GOLDEN MIST OVAL,aurora_borealis,0
01,17,GOLDEN MIST OVAL,barn,0
01,17,GOLDEN MIST OVAL,beach,0
01,17,GOLDEN MIST OVAL,boat,0
01,17,GOLDEN MIST OVAL,bridge,0
01,17,GOLDEN MIST OVAL,building,0
01,17,GOLDEN MIST OVAL,bushes,0
01,17,GOLDEN MIST OVAL,cabin,0
01,17,GOLDEN MIST OVAL,cactus,0
01,17,GOLDEN MIST OVAL,circle_frame,0
01,17,GOLDEN MIST OVAL,cirrus,0
01,17,GOLDEN MIST OVAL,cliff,0
01,17,GOLDEN MIST OVAL,clouds,0
01,17,GOLDEN MIST OVAL,conifer,1
01,17,GOLDEN MIST OVAL,cumulus,0
01,17,GOLDEN MIST OVAL,deciduous,0
01,17,GOLDEN MIST OVAL,diane_andre,0
01,17,GOLDEN MIST OVAL,dock,0
01,17,GOLDEN MIST OVAL,double_oval_frame,0
01,17,GOLDEN MIST OVAL,farm,0
01,17,GOLDEN MIST OVAL,fence,0
01,17,GOLDEN MIST OVAL,fire,0
01,17,GOLDEN MIST OVAL,florida_frame,0
01,17,GOLDEN MIST OVAL,flowers,0
01,17,GOLDEN MIST OVAL,fog,1
01,17,GOLDEN MIST OVAL,framed,1
01,17,GOLDEN MIST OVAL,grass,0
01,17,GOLDEN MIST OVAL,guest,0
01,17,GOLDEN MIST OVAL,half_circle_frame,0
01,17,GOLDEN MIST OVAL,half_oval_frame,0
01,17,GOLDEN MIST OVAL,hills,0
01,17,GOLDEN MIST OVAL,lake,0
01,17,GOLDEN MIST OVAL,lakes,0
01,17,GOLDEN MIST OVAL,lighthouse,0
01,17,GOLDEN MIST OVAL,mill,0
01,17,GOLDEN MIST OVAL,moon,0
01,17,GOLDEN MIST OVAL,mountain,0
01,17,GOLDEN MIST OVAL,mountains,0
01,17,GOLDEN MIST OVAL,night,0
01,17,GOLDEN MIST OVAL,ocean,0
01,17,GOLDEN MIST OVAL,oval_frame,1
01,17,GOLDEN MIST OVAL,palm_trees,0
01,17,GOLDEN MIST OVAL,path,0
01,17,GOLDEN MIST OVAL,person,0
01,17,GOLDEN MIST OVAL,portrait,0
01,17,GOLDEN MIST OVAL,rectangle_3d_frame,0
01,17,GOLDEN MIST OVAL,rectangular_frame,0
01,17,GOLDEN MIST OVAL,river,1
01,17,GOLDEN MIST OVAL,rocks,0
01,17,GOLDEN MIST OVAL,seashell_frame,0
01,17,GOLDEN MIST OVAL,snow,0
01,17,GOLDEN MIST OVAL,snowy_mountain,0
01,17,GOLDEN MIST OVAL,split_frame,0
01,17,GOLDEN MIST OVAL,steve_ross,0
01,17,GOLDEN MIST OVAL,structure,0
01,17,GOLDEN MIST OVAL,sun,0
01,17,GOLDEN MIST OVAL,tomb_frame,0
01,17,GOLDEN MIST OVAL,tree,1
01,17,GOLDEN MIST OVAL,trees,1
01,17,GOLDEN MIST OVAL,triple_frame,0
01,17,GOLDEN MIST OVAL,waterfall,0
01,17,GOLDEN MIST OVAL,waves,0
01,17,GOLDEN MIST OVAL,windmill,0
01,17,GOLDEN MIST OVAL,window_frame,0
01,17,GOLDEN MIST OVAL,winter,0
01,17,GOLDEN MIST OVAL,wood_framed,0
02,17,THE OLD HOME PLACE,apple_frame,0
02,17,THE OLD HOME PLACE,aurora_borealis,0
02,17,THE OLD HOME PLACE,barn,0
02,17,THE OLD HOME PLACE,beach,0
02,17,THE OLD HOME PLACE,boat,0
02,17,THE OLD HOME PLACE,bridge,0
02,17,THE OLD HOME PLACE,building,0
02,17,THE OLD HOME PLACE,bushes,0
02,17,THE OLD HOME PLACE,cabin,1
02,17,THE OLD HOME PLACE,cactus,0
02,17,THE OLD HOME PLACE,circle_frame,0
02,17,THE OLD HOME PLACE,cirrus,0
02,17,THE OLD HOME PLACE,cliff,0
02,17,THE OLD HOME PLACE,clouds,0
02,17,THE OLD HOME PLACE,conifer,0
02,17,THE OLD HOME PLACE,cumulus,0
02,17,THE OLD HOME PLACE,deciduous,1
02,17,THE OLD HOME PLACE,diane_andre,0
02,17,THE OLD HOME PLACE,dock,0
02,17,THE OLD HOME PLACE,double_oval_frame,0
02,17,THE OLD HOME PLACE,farm,0
02,17,THE OLD HOME PLACE,fence,1
02,17,THE OLD HOME PLACE,fire,0
02,17,THE OLD HOME PLACE,florida_frame,0
02,17,THE OLD HOME PLACE,flowers,0
02,17,THE OLD HOME PLACE,fog,0
02,17,THE OLD HOME PLACE,framed,0
02,17,THE OLD HOME PLACE,grass,1
02,17,THE OLD HOME PLACE,guest,0
02,17,THE OLD HOME PLACE,half_circle_frame,0
02,17,THE OLD HOME PLACE,half_oval_frame,0
02,17,THE OLD HOME PLACE,hills,0
02,17,THE OLD HOME PLACE,lake,0
02,17,THE OLD HOME PLACE,lakes,0
02,17,THE OLD HOME PLACE,lighthouse,0
02,17,THE OLD HOME PLACE,mill,0
02,17,THE OLD HOME PLACE,moon,0
02,17,THE OLD HOME PLACE,mountain,0
02,17,THE OLD HOME PLACE,mountains,0
02,17,THE OLD HOME PLACE,night,0
02,17,THE OLD HOME PLACE,ocean,0
02,17,THE OLD HOME PLACE,oval_frame,0
02,17,THE OLD HOME PLACE,palm_trees,0
02,17,THE OLD HOME PLACE,path,1
02,17,THE OLD HOME PLACE,person,0
02,17,THE OLD HOME PLACE,portrait,0
02,17,THE OLD HOME PLACE,rectangle_3d_frame,0
02,17,THE OLD HOME PLACE,rectangular_frame,0
02,17,THE OLD HOME PLACE,river,0
02,17,THE OLD HOME PLACE,rocks,0
02,17,THE OLD HOME PLACE,seashell_frame,0
02,17,THE OLD HOME PLACE,snow,0
02,17,THE OLD HOME PLACE,snowy_mountain,0
02,17,THE OLD HOME PLACE,split_frame,0
02,17,THE OLD HOME PLACE,steve_ross,0
02,17,THE OLD HOME PLACE,structure,1
02,17,THE OLD HOME PLACE,sun,0
02,17,THE OLD HOME PLACE,tomb_frame,0
02,17,THE OLD HOME PLACE,tree,1
02,17,THE OLD HOME PLACE,trees,0
02,17,THE OLD HOME PLACE,triple_frame,0
02,17,THE OLD HOME PLACE,waterfall,0
02,17,THE OLD HOME PLACE,waves,0
02,17,THE OLD HOME PLACE,windmill,0
02,17,THE OLD HOME PLACE,window_frame,0
02,17,THE OLD HOME PLACE,winter,0
02,17,THE OLD HOME PLACE,wood_framed,0
03,17,SOOTHING VISTA,apple_frame,0
03,17,SOOTHING VISTA,aurora_borealis,0
03,17,SOOTHING VISTA,barn,0
03,17,SOOTHING VISTA,beach,0
03,17,SOOTHING VISTA,boat,0
03,17,SOOTHING VISTA,bridge,0
03,17,SOOTHING VISTA,building,0
03,17,SOOTHING VISTA,bushes,0
03,17,SOOTHING VISTA,cabin,0
03,17,SOOTHING VISTA,cactus,0
03,17,SOOTHING VISTA,circle_frame,0
03,17,SOOTHING VISTA,cirrus,0
03,17,SOOTHING VISTA,cliff,0
03,17,SOOTHING VISTA,clouds,0
03,17,SOOTHING VISTA,conifer,0
03,17,SOOTHING VISTA,cumulus,0
03,17,SOOTHING VISTA,deciduous,1
03,17,SOOTHING VISTA,diane_andre,0
03,17,SOOTHING VISTA,dock,0
03,17,SOOTHING VISTA,double_oval_frame,0
03,17,SOOTHING VISTA,farm,0
03,17,SOOTHING VISTA,fence,0
03,17,SOOTHING VISTA,fire,0
03,17,SOOTHING VISTA,florida_frame,0
03,17,SOOTHING VISTA,flowers,0
03,17,SOOTHING VISTA,fog,0
03,17,SOOTHING VISTA,framed,0
03,17,SOOTHING VISTA,grass,1
03,17,SOOTHING VISTA,guest,0
03,17,SOOTHING VISTA,half_circle_frame,0
03,17,SOOTHING VISTA,half_oval_frame,0
03,17,SOOTHING VISTA,hills,0
03,17,SOOTHING VISTA,lake,1
03,17,SOOTHING VISTA,lakes,0
03,17,SOOTHING VISTA,lighthouse,0
03,17,SOOTHING VISTA,mill,0
03,17,SOOTHING VISTA,moon,0
03,17,SOOTHING VISTA,mountain,1
03,17,SOOTHING VISTA,mountains,1
03,17,SOOTHING VISTA,night,0
03,17,SOOTHING VISTA,ocean,0
03,17,SOOTHING VISTA,oval_frame,0
03,17,SOOTHING VISTA,palm_trees,0
03,17,SOOTHING VISTA,path,0
03,17,SOOTHING VISTA,person,0
03,17,SOOTHING VISTA,portrait,0
03,17,SOOTHING VISTA,rectangle_3d_frame,0
03,17,SOOTHING VISTA,rectangular_frame,0
03,17,SOOTHING VISTA,river,0
03,17,SOOTHING VISTA,rocks,0
03,17,SOOTHING VISTA,seashell_frame,0
03,17,SOOTHING VISTA,snow,0
03,17,SOOTHING VISTA,snowy_mountain,0
03,17,SOOTHING VISTA,split_frame,0
03,17,SOOTHING VISTA,steve_ross,0
03,17,SOOTHING VISTA,structure,0
03,17,SOOTHING VISTA,sun,0
03,17,SOOTHING VISTA,tomb_frame,0
03,17,SOOTHING VISTA,tree,1
03,17,SOOTHING VISTA,trees,1
03,17,SOOTHING VISTA,triple_frame,0
03,17,SOOTHING VISTA,waterfall,0
03,17,SOOTHING VISTA,waves,0
03,17,SOOTHING VISTA,windmill,0
03,17,SOOTHING VISTA,window_frame,0
03,17,SOOTHING VISTA,winter,0
03,17,SOOTHING VISTA,wood_framed,0
04,17,STORMY SEAS,apple_frame,0
04,17,STORMY SEAS,aurora_borealis,0
04,17,STORMY SEAS,barn,0
04,17,STORMY SEAS,beach,1
04,17,STORMY SEAS,boat,0
04,17,STORMY SEAS,bridge,0
04,17,STORMY SEAS,building,0
04,17,STORMY SEAS,bushes,0
04,17,STORMY SEAS,cabin,0
04,17,STORMY SEAS,cactus,0
04,17,STORMY SEAS,circle_frame,0
04,17,STORMY SEAS,cirrus,0
04,17,STORMY SEAS,cliff,0
04,17,STORMY SEAS,clouds,1
04,17,STORMY SEAS,conifer,0
04,17,STORMY SEAS,cumulus,1
04,17,STORMY SEAS,deciduous,0
04,17,STORMY SEAS,diane_andre,0
04,17,STORMY SEAS,dock,0
04,17,STORMY SEAS,double_oval_frame,0
04,17,STORMY SEAS,farm,0
04,17,STORMY SEAS,fence,0
04,17,STORMY SEAS,fire,0
04,17,STORMY SEAS,florida_frame,0
04,17,STORMY SEAS,flowers,0
04,17,STORMY SEAS,fog,0
04,17,STORMY SEAS,framed,0
04,17,STORMY SEAS,grass,0
04,17,STORMY SEAS,guest,0
04,17,STORMY SEAS,half_circle_frame,0
04,17,STORMY SEAS,half_oval_frame,0
04,17,STORMY SEAS,hills,0
04,17,STORMY SEAS,lake,0
04,17,STORMY SEAS,lakes,0
04,17,STORMY SEAS,lighthouse,0
04,17,STORMY SEAS,mill,0
04,17,STORMY SEAS,moon,0
04,17,STORMY SEAS,mountain,0
04,17,STORMY SEAS,mountains,0
04,17,STORMY SEAS,night,0
04,17,STORMY SEAS,ocean,1
04,17,STORMY SEAS,oval_frame,0
04,17,STORMY SEAS,palm_trees,0
04,17,STORMY SEAS,path,0
04,17,STORMY SEAS,person,0
04,17,STORMY SEAS,portrait,0
04,17,STORMY SEAS,rectangle_3d_frame,0
04,17,STORMY SEAS,rectangular_frame,0
04,17,STORMY SEAS,river,0
04,17,STORMY SEAS,rocks,1
04,17,STORMY SEAS,seashell_frame,0
04,17,STORMY SEAS,snow,0
04,17,STORMY SEAS,snowy_mountain,0
04,17,STORMY SEAS,split_frame,0
04,17,STORMY SEAS,steve_ross,0
04,17,STORMY SEAS,structure,0
04,17,STORMY SEAS,sun,1
04,17,STORMY SEAS,tomb_frame,0
04,17,STORMY SEAS,tree,0
04,17,STORMY SEAS,trees,0
04,17,STORMY SEAS,triple_frame,0
04,17,STORMY SEAS,waterfall,0
04,17,STORMY SEAS,waves,1
04,17,STORMY SEAS,windmill,0
04,17,STORMY SEAS,window_frame,0
04,17,STORMY SEAS,winter,0
04,17,STORMY SEAS,wood_framed,0
05,17,COUNTRY TIME,apple_frame,0
05,17,COUNTRY TIME,aurora_borealis,0
05,17,COUNTRY TIME,barn,0
05,17,COUNTRY TIME,beach,0
05,17,COUNTRY TIME,boat,0
05,17,COUNTRY TIME,bridge,0
05,17,COUNTRY TIME,building,0
05,17,COUNTRY TIME,bushes,0
05,17,COUNTRY TIME,cabin,1
05,17,COUNTRY TIME,cactus,0
05,17,COUNTRY TIME,circle_frame,0
05,17,COUNTRY TIME,cirrus,0
05,17,COUNTRY TIME,cliff,0
05,17,COUNTRY TIME,clouds,0
05,17,COUNTRY TIME,conifer,0
05,17,COUNTRY TIME,cumulus,0
05,17,COUNTRY TIME,deciduous,1
05,17,COUNTRY TIME,diane_andre,0
05,17,COUNTRY TIME,dock,0
05,17,COUNTRY TIME,double_oval_frame,0
05,17,COUNTRY TIME,farm,0
05,17,COUNTRY TIME,fence,0
05,17,COUNTRY TIME,fire,0
05,17,COUNTRY TIME,florida_frame,0
05,17,COUNTRY TIME,flowers,1
05,17,COUNTRY TIME,fog,0
05,17,COUNTRY TIME,framed,1
05,17,COUNTRY TIME,grass,0
05,17,COUNTRY TIME,guest,0
05,17,COUNTRY TIME,half_circle_frame,0
05,17,COUNTRY TIME,half_oval_frame,0
05,17,COUNTRY TIME,hills,0
05,17,COUNTRY TIME,lake,1
05,17,COUNTRY TIME,lakes,0
05,17,COUNTRY TIME,lighthouse,0
05,17,COUNTRY TIME,mill,0
05,17,COUNTRY TIME,moon,0
05,17,COUNTRY TIME,mountain,0
05,17,COUNTRY TIME,mountains,0
05,17,COUNTRY TIME,night,0
05,17,COUNTRY TIME,ocean,0
05,17,COUNTRY TIME,oval_frame,1
05,17,COUNTRY TIME,palm_trees,0
05,17,COUNTRY TIME,path,0
05,17,COUNTRY TIME,person,0
05,17,COUNTRY TIME,portrait,0
05,17,COUNTRY TIME,rectangle_3d_frame,0
05,17,COUNTRY TIME,rectangular_frame,0
05,17,COUNTRY TIME,river,0
05,17,COUNTRY TIME,rocks,0
05,17,COUNTRY TIME,seashell_frame,0
05,17,COUNTRY TIME,snow,0
