season_txt,title,object,present,episode_num
13,Meadow Brook,hills,0,3
13,Meadow Brook,lake,0,3
13,Meadow Brook,lakes,0,3
13,Meadow Brook,lighthouse,0,3
13,Meadow Brook,mill,0,3
13,Meadow Brook,moon,0,3
13,Meadow Brook,mountain,1,3
13,Meadow Brook,mountains,0,3
13,Meadow Brook,night,0,3
13,Meadow Brook,ocean,0,3
13,Meadow Brook,oval frame,1,3
13,Meadow Brook,palm trees,0,3
13,Meadow Brook,path,0,3
13,Meadow Brook,person,0,3
13,Meadow Brook,portrait,0,3
13,Meadow Brook,rectangle 3d frame,0,3
13,Meadow Brook,rectangular frame,0,3
13,Meadow Brook,river,1,3
13,Meadow Brook,rocks,0,3
13,Meadow Brook,seashell frame,0,3
13,Meadow Brook,snow,0,3
13,Meadow Brook,snowy mountain,0,3
13,Meadow Brook,split frame,0,3
13,Meadow Brook,steve ross,0,3
13,Meadow Brook,structure,0,3
13,Meadow Brook,sun,0,3
13,Meadow Brook,tomb frame,0,3
13,Meadow Brook,tree,1,3
13,Meadow Brook,trees,1,3
13,Meadow Brook,triple frame,0,3
13,Meadow Brook,waterfall,0,3
13,Meadow Brook,waves,0,3
13,Meadow Brook,windmill,0,3
13,Meadow Brook,window frame,0,3
13,Meadow Brook,winter,0,3
13,Meadow Brook,wood framed,0,3
13,Evening At Sunset,apple frame,0,4
13,Evening At Sunset,aurora borealis,0,4
13,Evening At Sunset,barn,0,4
13,Evening At Sunset,beach,0,4
13,Evening At Sunset,boat,0,4
13,Evening At Sunset,bridge,0,4
13,Evening At Sunset,building,0,4
13,Evening At Sunset,bushes,1,4
13,Evening At Sunset,cabin,1,4
13,Evening At Sunset,cactus,0,4
13,Evening At Sunset,circle frame,0,4
13,Evening At Sunset,cirrus,1,4
13,Evening At Sunset,cliff,0,4
13,Evening At Sunset,clouds,1,4
13,Evening At Sunset,conifer,1,4
13,Evening At Sunset,cumulus,0,4
13,Evening At Sunset,deciduous,1,4
13,Evening At Sunset,diane andre,0,4
13,Evening At Sunset,dock,0,4
13,Evening At Sunset,double oval frame,0,4
13,Evening At Sunset,farm,0,4
13,Evening At Sunset,fence,0,4
13,Evening At Sunset,fire,0,4
13,Evening At Sunset,florida frame,0,4
13,Evening At Sunset,flowers,0,4
13,Evening At Sunset,fog,0,4
13,Evening At Sunset,framed,0,4
13,Evening At Sunset,grass,0,4
13,Evening At Sunset,guest,0,4
13,Evening At Sunset,half circle frame,0,4
13,Evening At Sunset,half oval frame,0,4
13,Evening At Sunset,hills,0,4
13,Evening At Sunset,lake,0,4
13,Evening At Sunset,lakes,0,4
13,Evening At Sunset,lighthouse,0,4
13,Evening At Sunset,mill,0,4
13,Evening At Sunset,moon,0,4
13,Evening At Sunset,mountain,0,4
13,Evening At Sunset,mountains,0,4
13,Evening At Sunset,night,0,4
13,Evening At Sunset,ocean,0,4
13,Evening At Sunset,oval frame,0,4
13,Evening At Sunset,palm trees,0,4
13,Evening At Sunset,path,0,4
13,Evening At Sunset,person,0,4
13,Evening At Sunset,portrait,0,4
13,Evening At Sunset,rectangle 3d frame,0,4
13,Evening At Sunset,rectangular frame,0,4
13,Evening At Sunset,river,1,4
13,Evening At Sunset,rocks,1,4
13,Evening At Sunset,seashell frame,0,4
13,Evening At Sunset,snow,0,4
13,Evening At Sunset,snowy mountain,0,4
13,Evening At Sunset,split frame,0,4
13,Evening At Sunset,steve ross,0,4
13,Evening At Sunset,structure,1,4
13,Evening At Sunset,sun,0,4
13,Evening At Sunset,tomb frame,0,4
13,Evening At Sunset,tree,1,4
13,Evening At Sunset,trees,1,4
13,Evening At Sunset,triple frame,0,4
13,Evening At Sunset,waterfall,0,4
13,Evening At Sunset,waves,0,4
13,Evening At Sunset,windmill,0,4
13,Evening At Sunset,window frame,0,4
13,Evening At Sunset,winter,0,4
13,Evening At Sunset,wood framed,0,4
13,Mountain View,apple frame,0,5
13,Mountain View,aurora borealis,0,5
13,Mountain View,barn,0,5
13,Mountain View,beach,0,5
13,Mountain View,boat,0,5
13,Mountain View,bridge,0,5
13,Mountain View,building,0,5
13,Mountain View,bushes,0,5
13,Mountain View,cabin,0,5
13,Mountain View,cactus,0,5
13,Mountain View,circle frame,0,5
13,Mountain View,cirrus,0,5
13,Mountain View,cliff,0,5
13,Mountain View,clouds,1,5
13,Mountain View,conifer,0,5
13,Mountain View,cumulus,0,5
13,Mountain View,deciduous,1,5
13,Mountain View,diane andre,0,5
13,Mountain View,dock,0,5
13,Mountain View,double oval frame,0,5
13,Mountain View,farm,0,5
13,Mountain View,fence,0,5
13,Mountain View,fire,0,5
13,Mountain View,florida frame,0,5
13,Mountain View,flowers,0,5
13,Mountain View,fog,0,5
13,Mountain View,framed,0,5
13,Mountain View,grass,1,5
13,Mountain View,guest,0,5
13,Mountain View,half circle frame,0,5
13,Mountain View,half oval frame,0,5
13,Mountain View,hills,0,5
13,Mountain View,lake,0,5
13,Mountain View,lakes,0,5
13,Mountain View,lighthouse,0,5
13,Mountain View,mill,0,5
13,Mountain View,moon,0,5
13,Mountain View,mountain,1,5
13,Mountain View,mountains,1,5
13,Mountain View,night,0,5
13,Mountain View,ocean,0,5
13,Mountain View,oval frame,0,5
13,Mountain View,palm trees,0,5
13,Mountain View,path,0,5
13,Mountain View,person,0,5
13,Mountain View,portrait,0,5
13,Mountain View,rectangle 3d frame,0,5
13,Mountain View,rectangular frame,0,5
13,Mountain View,river,1,5
13,Mountain View,rocks,1,5
13,Mountain View,seashell frame,0,5
13,Mountain View,snow,0,5
13,Mountain View,snowy mountain,0,5
13,Mountain View,split frame,0,5
13,Mountain View,steve ross,0,5
13,Mountain View,structure,0,5
13,Mountain View,sun,0,5
13,Mountain View,tomb frame,0,5
13,Mountain View,tree,1,5
13,Mountain View,trees,1,5
13,Mountain View,triple frame,0,5
13,Mountain View,waterfall,0,5
13,Mountain View,waves,0,5
13,Mountain View,windmill,0,5
13,Mountain View,window frame,0,5
13,Mountain View,winter,0,5
13,Mountain View,wood framed,0,5
13,Hidden Creek,apple frame,0,6
13,Hidden Creek,aurora borealis,0,6
13,Hidden Creek,barn,0,6
13,Hidden Creek,beach,0,6
13,Hidden Creek,boat,0,6
13,Hidden Creek,bridge,0,6
13,Hidden Creek,building,0,6
13,Hidden Creek,bushes,0,6
13,Hidden Creek,cabin,0,6
13,Hidden Creek,cactus,0,6
13,Hidden Creek,circle frame,0,6
13,Hidden Creek,cirrus,0,6
13,Hidden Creek,cliff,0,6
13,Hidden Creek,clouds,0,6
13,Hidden Creek,conifer,0,6
13,Hidden Creek,cumulus,0,6
13,Hidden Creek,deciduous,1,6
13,Hidden Creek,diane andre,0,6
13,Hidden Creek,dock,0,6
13,Hidden Creek,double oval frame,0,6
13,Hidden Creek,farm,0,6
13,Hidden Creek,fence,0,6
13,Hidden Creek,fire,0,6
13,Hidden Creek,florida frame,0,6
13,Hidden Creek,flowers,0,6
13,Hidden Creek,fog,0,6
13,Hidden Creek,framed,0,6
13,Hidden Creek,grass,1,6
13,Hidden Creek,guest,0,6
13,Hidden Creek,half circle frame,0,6
13,Hidden Creek,half oval frame,0,6
13,Hidden Creek,hills,0,6
13,Hidden Creek,lake,0,6
13,Hidden Creek,lakes,0,6
13,Hidden Creek,lighthouse,0,6
13,Hidden Creek,mill,0,6
13,Hidden Creek,moon,0,6
13,Hidden Creek,mountain,0,6
13,Hidden Creek,mountains,0,6
13,Hidden Creek,night,0,6
13,Hidden Creek,ocean,0,6
13,Hidden Creek,oval frame,0,6
13,Hidden Creek,palm trees,0,6
13,Hidden Creek,path,0,6
13,Hidden Creek,person,0,6
13,Hidden Creek,portrait,0,6
13,Hidden Creek,rectangle 3d frame,0,6
13,Hidden Creek,rectangular frame,0,6
13,Hidden Creek,river,1,6
13,Hidden Creek,rocks,0,6
13,Hidden Creek,seashell frame,0,6
13,Hidden Creek,snow,0,6
13,Hidden Creek,snowy mountain,0,6
13,Hidden Creek,split frame,0,6
13,Hidden Creek,steve ross,0,6
13,Hidden Creek,structure,0,6
13,Hidden Creek,sun,0,6
13,Hidden Creek,tomb frame,0,6
13,Hidden Creek,tree,1,6
13,Hidden Creek,trees,1,6
13,Hidden Creek,triple frame,0,6
13,Hidden Creek,waterfall,0,6
13,Hidden Creek,waves,0,6
13,Hidden Creek,windmill,0,6
13,Hidden Creek,window frame,0,6
13,Hidden Creek,winter,0,6
13,Hidden Creek,wood framed,0,6
13,Peaceful Haven,apple frame,0,7
13,Peaceful Haven,aurora borealis,0,7
13,Peaceful Haven,barn,0,7
13,Peaceful Haven,beach,0,7
13,Peaceful Haven,boat,0,7
13,Peaceful Haven,bridge,0,7
13,Peaceful Haven,building,0,7
13,Peaceful Haven,bushes,0,7
13,Peaceful Haven,cabin,0,7
13,Peaceful Haven,cactus,0,7
13,Peaceful Haven,circle frame,0,7
13,Peaceful Haven,cirrus,0,7
13,Peaceful Haven,cliff,0,7
13,Peaceful Haven,clouds,1,7
13,Peaceful Haven,conifer,1,7
13,Peaceful Haven,cumulus,1,7
13,Peaceful Haven,deciduous,0,7
13,Peaceful Haven,diane andre,0,7
13,Peaceful Haven,dock,0,7
13,Peaceful Haven,double oval frame,0,7
13,Peaceful Haven,farm,0,7
13,Peaceful Haven,fence,0,7
13,Peaceful Haven,fire,0,7
13,Peaceful Haven,florida frame,0,7
13,Peaceful Haven,flowers,0,7
13,Peaceful Haven,fog,0,7
13,Peaceful Haven,framed,0,7
13,Peaceful Haven,grass,0,7
13,Peaceful Haven,guest,0,7
13,Peaceful Haven,half circle frame,0,7
13,Peaceful Haven,half oval frame,0,7
13,Peaceful Haven,hills,0,7
13,Peaceful Haven,lake,0,7
13,Peaceful Haven,lakes,0,7
13,Peaceful Haven,lighthouse,0,7
13,Peaceful Haven,mill,0,7
13,Peaceful Haven,moon,0,7
13,Peaceful Haven,mountain,0,7
13,Peaceful Haven,mountains,0,7
13,Peaceful Haven,night,0,7
13,Peaceful Haven,ocean,0,7
13,Peaceful Haven,oval frame,0,7
13,Peaceful Haven,palm trees,0,7
13,Peaceful Haven,path,1,7
13,Peaceful Haven,person,0,7
13,Peaceful Haven,portrait,0,7
13,Peaceful Haven,rectangle 3d frame,0,7
13,Peaceful Haven,rectangular frame,0,7
13,Peaceful Haven,river,1,7
13,Peaceful Haven,rocks,0,7
13,Peaceful Haven,seashell frame,0,7
13,Peaceful Haven,snow,0,7
13,Peaceful Haven,snowy mountain,0,7
13,Peaceful Haven,split frame,0,7
13,Peaceful Haven,steve ross,0,7
13,Peaceful Haven,structure,0,7
13,Peaceful Haven,sun,0,7
13,Peaceful Haven,tomb frame,0,7
13,Peaceful Haven,tree,1,7
13,Peaceful Haven,trees,1,7
13,Peaceful Haven,triple frame,0,7
13,Peaceful Haven,waterfall,0,7
13,Peaceful Haven,waves,0,7
13,Peaceful Haven,windmill,0,7
13,Peaceful Haven,window frame,0,7
13,Peaceful Haven,winter,0,7
13,Peaceful Haven,wood framed,0,7
13,Mountain Exhibition,apple frame,0,8
13,Mountain Exhibition,aurora borealis,0,8
13,Mountain Exhibition,barn,0,8
13,Mountain Exhibition,beach,0,8
13,Mountain Exhibition,boat,0,8
13,Mountain Exhibition,bridge,0,8
13,Mountain Exhibition,building,0,8
13,Mountain Exhibition,bushes,0,8
13,Mountain Exhibition,cabin,0,8
13,Mountain Exhibition,cactus,0,8
13,Mountain Exhibition,circle frame,0,8
13,Mountain Exhibition,cirrus,0,8
13,Mountain Exhibition,cliff,0,8
13,Mountain Exhibition,clouds,1,8
13,Mountain Exhibition,conifer,1,8
13,Mountain Exhibition,cumulus,1,8
13,Mountain Exhibition,deciduous,0,8
13,Mountain Exhibition,diane andre,0,8
13,Mountain Exhibition,dock,0,8
13,Mountain Exhibition,double oval frame,0,8
13,Mountain Exhibition,farm,0,8
13,Mountain Exhibition,fence,0,8
13,Mountain Exhibition,fire,0,8
13,Mountain Exhibition,florida frame,0,8
13,Mountain Exhibition,flowers,0,8
13,Mountain Exhibition,fog,0,8
13,Mountain Exhibition,framed,0,8
13,Mountain Exhibition,grass,1,8
13,Mountain Exhibition,guest,0,8
13,Mountain Exhibition,half circle frame,0,8
13,Mountain Exhibition,half oval frame,0,8
13,Mountain Exhibition,hills,0,8
13,Mountain Exhibition,lake,0,8
13,Mountain Exhibition,lakes,0,8
13,Mountain Exhibition,lighthouse,0,8
13,Mountain Exhibition,mill,0,8
13,Mountain Exhibition,moon,0,8
13,Mountain Exhibition,mountain,1,8
13,Mountain Exhibition,mountains,1,8
13,Mountain Exhibition,night,0,8
13,Mountain Exhibition,ocean,0,8
13,Mountain Exhibition,oval frame,0,8
13,Mountain Exhibition,palm trees,0,8
13,Mountain Exhibition,path,0,8
13,Mountain Exhibition,person,0,8
13,Mountain Exhibition,portrait,0,8
13,Mountain Exhibition,rectangle 3d frame,0,8
13,Mountain Exhibition,rectangular frame,0,8
13,Mountain Exhibition,river,1,8
13,Mountain Exhibition,rocks,0,8
13,Mountain Exhibition,seashell frame,0,8
13,Mountain Exhibition,snow,0,8
13,Mountain Exhibition,snowy mountain,1,8
13,Mountain Exhibition,split frame,0,8
13,Mountain Exhibition,steve ross,0,8
13,Mountain Exhibition,structure,0,8
13,Mountain Exhibition,sun,0,8
13,Mountain Exhibition,tomb frame,0,8
13,Mountain Exhibition,tree,1,8
13,Mountain Exhibition,trees,1,8
13,Mountain Exhibition,triple frame,0,8
13,Mountain Exhibition,waterfall,0,8
13,Mountain Exhibition,waves,0,8
13,Mountain Exhibition,windmill,0,8
13,Mountain Exhibition,window frame,0,8
13,Mountain Exhibition,winter,0,8
13,Mountain Exhibition,wood framed,0,8
13,Emerald Waters,apple frame,0,9
13,Emerald Waters,aurora borealis,0,9
13,Emerald Waters,barn,0,9
13,Emerald Waters,beach,0,9
13,Emerald Waters,boat,0,9
13,Emerald Waters,bridge,0,9
13,Emerald Waters,building,0,9
13,Emerald Waters,bushes,1,9
13,Emerald Waters,cabin,0,9
13,Emerald Waters,cactus,0,9
13,Emerald Waters,circle frame,0,9
13,Emerald Waters,cirrus,0,9
13,Emerald Waters,cliff,0,9
13,Emerald Waters,clouds,0,9
13,Emerald Waters,conifer,0,9
13,Emerald Waters,cumulus,0,9
13,Emerald Waters,deciduous,1,9
13,Emerald Waters,diane andre,0,9
13,Emerald Waters,dock,0,9
13,Emerald Waters,double oval frame,0,9
13,Emerald Waters,farm,0,9
13,Emerald Waters,fence,0,9
13,Emerald Waters,fire,0,9
13,Emerald Waters,florida frame,0,9
13,Emerald Waters,flowers,0,9
13,Emerald Waters,fog,0,9
13,Emerald Waters,framed,0,9
13,Emerald Waters,grass,0,9
13,Emerald Waters,guest,0,9
13,Emerald Waters,half circle frame,0,9
13,Emerald Waters,half oval frame,0,9
13,Emerald Waters,hills,0,9
13,Emerald Waters,lake,1,9
13,Emerald Waters,lakes,0,9
13,Emerald Waters,lighthouse,0,9
13,Emerald Waters,mill,0,9
13,Emerald Waters,moon,0,9
13,Emerald Waters,mountain,0,9
13,Emerald Waters,mountains,0,9
13,Emerald Waters,night,0,9
13,Emerald Waters,ocean,0,9
13,Emerald Waters,oval frame,0,9
13,Emerald Waters,palm trees,0,9
13,Emerald Waters,path,0,9
13,Emerald Waters,person,0,9
13,Emerald Waters,portrait,0,9
13,Emerald Waters,rectangle 3d frame,0,9
13,Emerald Waters,rectangular frame,0,9
13,Emerald Waters,river,0,9
13,Emerald Waters,rocks,0,9
13,Emerald Waters,seashell frame,0,9
13,Emerald Waters,snow,0,9
13,Emerald Waters,snowy mountain,0,9
13,Emerald Waters,split frame,0,9
13,Emerald Waters,steve ross,0,9
13,Emerald Waters,structure,0,9
13,Emerald Waters,sun,0,9
13,Emerald Waters,tomb frame,0,9
13,Emerald Waters,tree,1,9
13,Emerald Waters,trees,1,9
13,Emerald Waters,triple frame,0,9
13,Emerald Waters,waterfall,0,9
13,Emerald Waters,waves,0,9
13,Emerald Waters,windmill,0,9
13,Emerald Waters,window frame,0,9
13,Emerald Waters,winter,0,9
13,Emerald Waters,wood framed,0,9
13,Mountain Summit,apple frame,0,10
13,Mountain Summit,aurora borealis,0,10
13,Mountain Summit,barn,0,10
13,Mountain Summit,beach,0,10
13,Mountain Summit,boat,0,10
13,Mountain Summit,bridge,0,10
13,Mountain Summit,building,0,10
13,Mountain Summit,bushes,1,10
13,Mountain Summit,cabin,0,10
13,Mountain Summit,cactus,0,10
13,Mountain Summit,circle frame,0,10
13,Mountain Summit,cirrus,0,10
13,Mountain Summit,cliff,0,10
13,Mountain Summit,clouds,1,10
13,Mountain Summit,conifer,1,10
13,Mountain Summit,cumulus,1,10
13,Mountain Summit,deciduous,1,10
13,Mountain Summit,diane andre,0,10
13,Mountain Summit,dock,0,10
13,Mountain Summit,double oval frame,0,10
13,Mountain Summit,farm,0,10
13,Mountain Summit,fence,0,10
13,Mountain Summit,fire,0,10
13,Mountain Summit,florida frame,0,10
13,Mountain Summit,flowers,0,10
13,Mountain Summit,fog,0,10
13,Mountain Summit,framed,0,10
13,Mountain Summit,grass,0,10
13,Mountain Summit,guest,0,10
13,Mountain Summit,half circle frame,0,10
13,Mountain Summit,half oval frame,0,10
13,Mountain Summit,hills,0,10
13,Mountain Summit,lake,0,10
13,Mountain Summit,lakes,0,10
13,Mountain Summit,lighthouse,0,10
13,Mountain Summit,mill,0,10
13,Mountain Summit,moon,0,10
13,Mountain Summit,mountain,1,10
13,Mountain Summit,mountains,0,10
13,Mountain Summit,night,0,10
13,Mountain Summit,ocean,0,10
13,Mountain Summit,oval frame,0,10
13,Mountain Summit,palm trees,0,10
13,Mountain Summit,path,0,10
13,Mountain Summit,person,0,10
13,Mountain Summit,portrait,0,10
13,Mountain Summit,rectangle 3d frame,0,10
13,Mountain Summit,rectangular frame,0,10
13,Mountain Summit,river,1,10
13,Mountain Summit,rocks,0,10
13,Mountain Summit,seashell frame,0,10
13,Mountain Summit,snow,0,10
13,Mountain Summit,snowy mountain,1,10
13,Mountain Summit,split frame,0,10
13,Mountain Summit,steve ross,0,10
13,Mountain Summit,structure,0,10
13,Mountain Summit,sun,0,10
13,Mountain Summit,tomb frame,0,10
13,Mountain Summit,tree,1,10
13,Mountain Summit,trees,1,10
13,Mountain Summit,triple frame,0,10
13,Mountain Summit,waterfall,0,10
13,Mountain Summit,waves,0,10
13,Mountain Summit,windmill,0,10
13,Mountain Summit,window frame,0,10
13,Mountain Summit,winter,0,10
13,Mountain Summit,wood framed,0,10
13,Cabin Hideaway,apple frame,0,11
13,Cabin Hideaway,aurora borealis,0,11
13,Cabin Hideaway,barn,0,11
13,Cabin Hideaway,beach,0,11
13,Cabin Hideaway,boat,0,11
13,Cabin Hideaway,bridge,0,11
13,Cabin Hideaway,building,0,11
13,Cabin Hideaway,bushes,0,11
13,Cabin Hideaway,cabin,1,11
13,Cabin Hideaway,cactus,0,11
13,Cabin Hideaway,circle frame,0,11
13,Cabin Hideaway,cirrus,0,11
13,Cabin Hideaway,cliff,0,11
13,Cabin Hideaway,clouds,0,11
13,Cabin Hideaway,conifer,1,11
13,Cabin Hideaway,cumulus,0,11
13,Cabin Hideaway,deciduous,1,11
13,Cabin Hideaway,diane andre,0,11
13,Cabin Hideaway,dock,0,11
13,Cabin Hideaway,double oval frame,0,11
13,Cabin Hideaway,farm,0,11
13,Cabin Hideaway,fence,0,11
13,Cabin Hideaway,fire,0,11
13,Cabin Hideaway,florida frame,0,11
13,Cabin Hideaway,flowers,0,11
13,Cabin Hideaway,fog,0,11
13,Cabin Hideaway,framed,0,11
13,Cabin Hideaway,grass,0,11
13,Cabin Hideaway,guest,0,11
13,Cabin Hideaway,half circle frame,0,11
13,Cabin Hideaway,half oval frame,0,11
13,Cabin Hideaway,hills,0,11
13,Cabin Hideaway,lake,1,11
13,Cabin Hideaway,lakes,0,11
13,Cabin Hideaway,lighthouse,0,11
13,Cabin Hideaway,mill,0,11
13,Cabin Hideaway,moon,0,11
13,Cabin Hideaway,mountain,1,11
13,Cabin Hideaway,mountains,1,11
13,Cabin Hideaway,night,0,11
13,Cabin Hideaway,ocean,0,11
13,Cabin Hideaway,oval frame,0,11
13,Cabin Hideaway,palm trees,0,11
13,Cabin Hideaway,path,0,11
13,Cabin Hideaway,person,0,11
13,Cabin Hideaway,portrait,0,11
13,Cabin Hideaway,rectangle 3d frame,0,11
13,Cabin Hideaway,rectangular frame,0,11
13,Cabin Hideaway,river,0,11
13,Cabin Hideaway,rocks,0,11
13,Cabin Hideaway,seashell frame,0,11
13,Cabin Hideaway,snow,1,11
13,Cabin Hideaway,snowy mountain,0,11
13,Cabin Hideaway,split frame,0,11
13,Cabin Hideaway,steve ross,0,11
13,Cabin Hideaway,structure,1,11
13,Cabin Hideaway,sun,0,11
13,Cabin Hideaway,tomb frame,0,11
13,Cabin Hideaway,tree,1,11
13,Cabin Hideaway,trees,1,11
13,Cabin Hideaway,triple frame,0,11
13,Cabin Hideaway,waterfall,0,11
13,Cabin Hideaway,waves,0,11
13,Cabin Hideaway,windmill,0,11
13,Cabin Hideaway,window frame,0,11
13,Cabin Hideaway,winter,1,11
13,Cabin Hideaway,wood framed,0,11
13,Oval Essence,apple frame,0,12
13,Oval Essence,aurora borealis,0,12
13,Oval Essence,barn,0,12
13,Oval Essence,beach,0,12
13,Oval Essence,boat,0,12
13,Oval Essence,bridge,0,12
13,Oval Essence,building,0,12
13,Oval Essence,bushes,0,12
13,Oval Essence,cabin,0,12
13,Oval Essence,cactus,0,12
13,Oval Essence,circle frame,0,12
13,Oval Essence,cirrus,0,12
13,Oval Essence,cliff,0,12
13,Oval Essence,clouds,1,12
13,Oval Essence,conifer,1,12
13,Oval Essence,cumulus,0,12
13,Oval Essence,deciduous,0,12
13,Oval Essence,diane andre,0,12
13,Oval Essence,dock,0,12
13,Oval Essence,double oval frame,0,12
13,Oval Essence,farm,0,12
13,Oval Essence,fence,0,12
13,Oval Essence,fire,0,12
13,Oval Essence,florida frame,0,12
13,Oval Essence,flowers,0,12
13,Oval Essence,fog,0,12
13,Oval Essence,framed,1,12
13,Oval Essence,grass,0,12
13,Oval Essence,guest,0,12
13,Oval Essence,half circle frame,0,12
13,Oval Essence,half oval frame,0,12
13,Oval Essence,hills,0,12
13,Oval Essence,lake,0,12
13,Oval Essence,lakes,0,12
13,Oval Essence,lighthouse,0,12
13,Oval Essence,mill,0,12
13,Oval Essence,moon,0,12
13,Oval Essence,mountain,0,12
13,Oval Essence,mountains,0,12
13,Oval Essence,night,1,12
13,Oval Essence,ocean,1,12
13,Oval Essence,oval frame,1,12
13,Oval Essence,palm trees,0,12
13,Oval Essence,path,0,12
13,Oval Essence,person,0,12
13,Oval Essence,portrait,0,12
13,Oval Essence,rectangle 3d frame,0,12
13,Oval Essence,rectangular frame,0,12
13,Oval Essence,river,0,12
13,Oval Essence,rocks,1,12
13,Oval Essence,seashell frame,0,12
13,Oval Essence,snow,0,12
13,Oval Essence,snowy mountain,0,12
13,Oval Essence,split frame,0,12
13,Oval Essence,steve ross,0,12
13,Oval Essence,structure,0,12
13,Oval Essence,sun,0,12
13,Oval Essence,tomb frame,0,12
13,Oval Essence,tree,1,12
13,Oval Essence,trees,1,12
13,Oval Essence,triple frame,0,12
13,Oval Essence,waterfall,0,12
13,Oval Essence,waves,1,12
13,Oval Essence,windmill,0,12
13,Oval Essence,window frame,0,12
13,Oval Essence,winter,0,12
13,Oval Essence,wood framed,0,12
13,Lost Lake,apple frame,0,13
13,Lost Lake,aurora borealis,0,13
13,Lost Lake,barn,0,13
13,Lost Lake,beach,0,13
13,Lost Lake,boat,0,13
13,Lost Lake,bridge,0,13
13,Lost Lake,building,0,13
13,Lost Lake,bushes,0,13
13,Lost Lake,cabin,0,13
13,Lost Lake,cactus,0,13
13,Lost Lake,circle frame,0,13
13,Lost Lake,cirrus,0,13
13,Lost Lake,cliff,0,13
13,Lost Lake,clouds,0,13
13,Lost Lake,conifer,1,13
13,Lost Lake,cumulus,0,13
13,Lost Lake,deciduous,0,13
13,Lost Lake,diane andre,0,13
13,Lost Lake,dock,0,13
13,Lost Lake,double oval frame,0,13
13,Lost Lake,farm,0,13
13,Lost Lake,fence,0,13
13,Lost Lake,fire,0,13
13,Lost Lake,florida frame,0,13
13,Lost Lake,flowers,0,13
13,Lost Lake,fog,0,13
13,Lost Lake,framed,0,13
13,Lost Lake,grass,1,13
13,Lost Lake,guest,0,13
13,Lost Lake,half circle frame,0,13
13,Lost Lake,half oval frame,0,13
13,Lost Lake,hills,0,13
13,Lost Lake,lake,1,13
13,Lost Lake,lakes,0,13
13,Lost Lake,lighthouse,0,13
13,Lost Lake,mill,0,13
13,Lost Lake,moon,0,13
13,Lost Lake,mountain,1,13
13,Lost Lake,mountains,1,13
13,Lost Lake,night,0,13
13,Lost Lake,ocean,0,13
13,Lost Lake,oval frame,0,13
13,Lost Lake,palm trees,0,13
13,Lost Lake,path,1,13
13,Lost Lake,person,0,13
13,Lost Lake,portrait,0,13
13,Lost Lake,rectangle 3d frame,0,13
13,Lost Lake,rectangular frame,0,13
13,Lost Lake,river,0,13
13,Lost Lake,rocks,0,13
13,Lost Lake,seashell frame,0,13
13,Lost Lake,snow,0,13
13,Lost Lake,snowy mountain,1,13
13,Lost Lake,split frame,0,13
13,Lost Lake,steve ross,0,13
13,Lost Lake,structure,0,13
13,Lost Lake,sun,0,13
13,Lost Lake,tomb frame,0,13
13,Lost Lake,tree,1,13
13,Lost Lake,trees,1,13
13,Lost Lake,triple frame,0,13
13,Lost Lake,waterfall,0,13
13,Lost Lake,waves,0,13
13,Lost Lake,windmill,0,13
13,Lost Lake,window frame,0,13
13,Lost Lake,winter,0,13
13,Lost Lake,wood framed,0,13
14,Distant Mountains,apple frame,0,1
14,Distant Mountains,aurora borealis,0,1
14,Distant Mountains,barn,0,1
14,Distant Mountains,beach,0,1
14,Distant Mountains,boat,0,1
14,Distant Mountains,bridge,0,1
14,Distant Mountains,building,0,1
14,Distant Mountains,bushes,1,1
14,Distant Mountains,cabin,0,1
14,Distant Mountains,cactus,0,1
14,Distant Mountains,circle frame,0,1
14,Distant Mountains,cirrus,0,1
14,Distant Mountains,cliff,0,1
14,Distant Mountains,clouds,1,1
14,Distant Mountains,conifer,1,1
14,Distant Mountains,cumulus,1,1
14,Distant Mountains,deciduous,0,1
14,Distant Mountains,diane andre,0,1
14,Distant Mountains,dock,0,1
14,Distant Mountains,double oval frame,0,1
14,Distant Mountains,farm,0,1
14,Distant Mountains,fence,0,1
14,Distant Mountains,fire,0,1
14,Distant Mountains,florida frame,0,1
14,Distant Mountains,flowers,0,1
14,Distant Mountains,fog,0,1
14,Distant Mountains,framed,0,1
14,Distant Mountains,grass,0,1
14,Distant Mountains,guest,0,1
14,Distant Mountains,half circle frame,0,1
14,Distant Mountains,half oval frame,0,1
14,Distant Mountains,hills,0,1
14,Distant Mountains,lake,1,1
14,Distant Mountains,lakes,0,1
14,Distant Mountains,lighthouse,0,1
14,Distant Mountains,mill,0,1
14,Distant Mountains,moon,0,1
14,Distant Mountains,mountain,1,1
14,Distant Mountains,mountains,1,1
14,Distant Mountains,night,0,1
14,Distant Mountains,ocean,0,1
14,Distant Mountains,oval frame,0,1
14,Distant Mountains,palm trees,0,1
14,Distant Mountains,path,1,1
14,Distant Mountains,person,0,1
14,Distant Mountains,portrait,0,1
14,Distant Mountains,rectangle 3d frame,0,1
14,Distant Mountains,rectangular frame,0,1
14,Distant Mountains,river,0,1
14,Distant Mountains,rocks,0,1
14,Distant Mountains,seashell frame,0,1
14,Distant Mountains,snow,0,1
14,Distant Mountains,snowy mountain,1,1
14,Distant Mountains,split frame,0,1
14,Distant Mountains,steve ross,0,1
14,Distant Mountains,structure,0,1
14,Distant Mountains,sun,0,1
14,Distant Mountains,tomb frame,0,1
